Date,Open,High,Low,Close,Volume
2019-11-28,3.7799999713897705,3.799999952316284,3.759999990463257,3.7799999713897705,3987935
2019-11-29,3.8499999046325684,4.0,3.799999952316284,3.809999942779541,13243908
2019-12-02,3.8299999237060547,3.880000114440918,3.7799999713897705,3.869999885559082,9821736
2019-12-03,3.869999885559082,3.9000000953674316,3.8399999141693115,3.890000104904175,7746872
2019-12-04,3.880000114440918,3.9200000762939453,3.869999885559082,3.9100000858306885,9144557
2019-12-05,3.9000000953674316,3.9700000286102295,3.9000000953674316,3.9600000381469727,13128571
2019-12-06,3.940000057220459,3.9800000190734863,3.930000066757202,3.9700000286102295,12707748
2019-12-09,3.9200000762939453,3.950000047683716,3.880000114440918,3.9100000858306885,17640442
2019-12-10,3.890000104904175,3.9100000858306885,3.8499999046325684,3.8499999046325684,12646132
2019-12-11,3.859999895095825,3.859999895095825,3.7899999618530273,3.809999942779541,17292355
2019-12-12,3.819999933242798,3.819999933242798,3.740000009536743,3.75,23444491
2019-12-13,3.759999990463257,3.819999933242798,3.740000009536743,3.740000009536743,49258191
2019-12-16,3.7799999713897705,3.799999952316284,3.759999990463257,3.7899999618530273,19766317
2019-12-17,3.799999952316284,3.859999895095825,3.7799999713897705,3.8399999141693115,21090770
2019-12-18,3.8299999237060547,3.869999885559082,3.8299999237060547,3.8499999046325684,15535215
2019-12-19,3.8499999046325684,3.869999885559082,3.819999933242798,3.869999885559082,13788275
2019-12-20,3.859999895095825,3.880000114440918,3.799999952316284,3.799999952316284,12439567
2019-12-23,3.799999952316284,3.8499999046325684,3.759999990463257,3.7699999809265137,10691693
2019-12-24,3.759999990463257,3.8499999046325684,3.759999990463257,3.819999933242798,10472991
2019-12-25,3.809999942779541,3.819999933242798,3.7699999809265137,3.7799999713897705,9950600
2019-12-26,3.7699999809265137,3.859999895095825,3.7699999809265137,3.859999895095825,16175876
2019-12-27,3.869999885559082,3.9000000953674316,3.819999933242798,3.8399999141693115,11341337
2019-12-30,3.8299999237060547,3.880000114440918,3.799999952316284,3.869999885559082,14293109
2019-12-31,3.8499999046325684,3.890000104904175,3.8499999046325684,3.869999885559082,9005838
2020-01-02,3.9100000858306885,4.019999980926514,3.9100000858306885,4.010000228881836,27623290
2020-01-03,4.099999904632568,4.289999961853027,4.059999942779541,4.139999866485596,47794447
2020-01-06,4.099999904632568,4.119999885559082,4.039999961853027,4.050000190734863,32176476
2020-01-07,4.079999923706055,4.130000114440918,4.059999942779541,4.090000152587891,14067908
2020-01-08,3.990000009536743,3.990000009536743,3.990000009536743,3.990000009536743,20735385
2020-01-09,4.010000228881836,4.059999942779541,4.0,4.03000020980835,12984683
2020-01-10,4.03000020980835,4.119999885559082,4.03000020980835,4.059999942779541,16809091
2020-01-13,4.090000152587891,4.090000152587891,4.090000152587891,4.090000152587891,15046836
2020-01-14,4.039999961853027,4.039999961853027,4.039999961853027,4.039999961853027,12253778
2020-01-15,4.050000190734863,4.050000190734863,3.9600000381469727,3.9800000190734863,13775686
2020-01-16,4.0,4.050000190734863,3.9800000190734863,4.019999980926514,14601343
2020-01-17,4.019999980926514,4.099999904632568,4.010000228881836,4.050000190734863,17241588
2020-01-20,4.050000190734863,4.070000171661377,4.0,4.050000190734863,10191089
2020-01-21,4.070000171661377,4.070000171661377,4.0,4.0,14167302
2020-01-22,3.9800000190734863,4.059999942779541,3.930000066757202,4.019999980926514,13488098
2020-01-23,4.010000228881836,4.010000228881836,3.8299999237060547,3.9100000858306885,20159822
2020-02-03,3.5199999809265137,3.5199999809265137,3.5199999809265137,3.5199999809265137,6426000
2020-02-04,3.1700000762939453,3.4700000286102295,3.1700000762939453,3.3499999046325684,37268175
2020-02-05,3.359999895095825,3.450000047683716,3.3299999237060547,3.390000104904175,20699497
2020-02-06,3.4100000858306885,3.430000066757202,3.3499999046325684,3.4200000762939453,20434306
2020-02-07,3.4000000953674316,3.4000000953674316,3.359999895095825,3.390000104904175,13812317
2020-02-10,3.4000000953674316,3.549999952316284,3.380000114440918,3.490000009536743,21438805
2020-02-11,3.5199999809265137,3.5199999809265137,3.450000047683716,3.4800000190734863,14908898
2020-02-12,3.490000009536743,3.509999990463257,3.450000047683716,3.5,11886600
2020-02-13,3.490000009536743,3.490000009536743,3.430000066757202,3.450000047683716,12391610
2020-02-14,3.440000057220459,3.4700000286102295,3.430000066757202,3.4600000381469727,8955526
2020-02-17,3.4600000381469727,3.619999885559082,3.4600000381469727,3.609999895095825,22519201
2020-02-18,3.630000114440918,3.630000114440918,3.5799999237060547,3.609999895095825,17902898
2020-02-19,3.630000114440918,3.640000104904175,3.5899999141693115,3.5899999141693115,11397372
2020-02-20,3.609999895095825,3.7300000190734863,3.5799999237060547,3.700000047683716,19363992
2020-02-21,3.680000066757202,3.75,3.6700000762939453,3.7100000381469727,16094119
2020-02-24,3.690000057220459,3.700000047683716,3.609999895095825,3.630000114440918,19410396
2020-02-25,3.5899999141693115,3.5899999141693115,3.5,3.569999933242798,21909245
2020-02-26,3.5199999809265137,3.7100000381469727,3.4800000190734863,3.680000066757202,32810992
2020-02-27,3.680000066757202,3.690000057220459,3.609999895095825,3.609999895095825,20125502
2020-02-28,3.559999942779541,3.559999942779541,3.440000057220459,3.450000047683716,27970908
2020-03-02,3.4800000190734863,3.569999933242798,3.4800000190734863,3.5399999618530273,15334300
2020-03-03,3.569999933242798,3.609999895095825,3.5299999713897705,3.549999952316284,16536224
2020-03-04,3.5199999809265137,3.5899999141693115,3.5,3.5899999141693115,15229696
2020-03-05,3.5999999046325684,3.6500000953674316,3.5899999141693115,3.6500000953674316,20722559
