Date,Open,High,Low,Close,Volume
2019-11-28,1.9500000476837158,1.9800000190734863,1.8799999952316284,1.8799999952316284,14682800
2019-11-29,1.840000033378601,1.9199999570846558,1.840000033378601,1.8899999856948853,6966100
2019-12-02,1.899999976158142,1.9199999570846558,1.8300000429153442,1.850000023841858,7144519
2019-12-03,1.8300000429153442,1.909999966621399,1.8300000429153442,1.909999966621399,8815898
2019-12-04,1.8899999856948853,1.9500000476837158,1.8700000047683716,1.8700000047683716,6670800
2019-12-05,1.8700000047683716,1.8899999856948853,1.850000023841858,1.8799999952316284,5150300
2019-12-06,1.8700000047683716,1.909999966621399,1.8600000143051147,1.8799999952316284,4150213
2019-12-09,1.8600000143051147,1.8899999856948853,1.850000023841858,1.8600000143051147,6558980
2019-12-10,1.850000023841858,1.8700000047683716,1.8300000429153442,1.840000033378601,4976400
2019-12-11,1.840000033378601,1.9299999475479126,1.840000033378601,1.909999966621399,9739100
2019-12-12,1.899999976158142,1.9299999475479126,1.8799999952316284,1.909999966621399,7182411
2019-12-13,1.909999966621399,1.9700000286102295,1.909999966621399,1.9600000381469727,7500101
2019-12-16,1.9600000381469727,1.9700000286102295,1.9299999475479126,1.9600000381469727,5520735
2019-12-17,1.9800000190734863,2.059999942779541,1.9500000476837158,1.9800000190734863,11227503
2019-12-18,2.0,2.009999990463257,1.9600000381469727,1.9800000190734863,8963549
2019-12-19,1.9800000190734863,2.0799999237060547,1.9700000286102295,2.0799999237060547,12432452
2019-12-20,2.109999895095825,2.180000066757202,2.0799999237060547,2.1600000858306885,16509484
2019-12-23,2.180000066757202,2.2300000190734863,2.109999895095825,2.119999885559082,13127900
2019-12-24,2.119999885559082,2.2300000190734863,2.109999895095825,2.2300000190734863,13007452
2019-12-25,2.119999885559082,2.119999885559082,2.119999885559082,2.119999885559082,2985800
2019-12-26,2.009999990463257,2.059999942779541,2.009999990463257,2.009999990463257,25990557
2019-12-27,1.9900000095367432,2.0199999809265137,1.9199999570846558,1.940000057220459,19265550
2019-12-30,1.899999976158142,1.899999976158142,1.840000033378601,1.840000033378601,17471562
2019-12-31,1.75,1.8200000524520874,1.75,1.7999999523162842,32018012
2020-01-02,1.7799999713897705,1.8899999856948853,1.7699999809265137,1.8600000143051147,18894310
2020-01-03,1.8700000047683716,1.940000057220459,1.850000023841858,1.9199999570846558,12468800
2020-01-06,1.899999976158142,1.9199999570846558,1.840000033378601,1.8600000143051147,13435246
2020-01-07,1.850000023841858,1.940000057220459,1.840000033378601,1.9299999475479126,11383500
2020-01-08,1.899999976158142,1.899999976158142,1.899999976158142,1.899999976158142,9484400
2020-01-09,1.940000057220459,2.0,1.899999976158142,2.0,14466229
2020-01-10,2.0999999046325684,2.0999999046325684,2.0799999237060547,2.0999999046325684,15502773
2020-01-13,2.0899999141693115,2.0899999141693115,2.0899999141693115,2.0899999141693115,27696503
2020-01-14,1.9900000095367432,1.9900000095367432,1.9900000095367432,1.9900000095367432,19765616
2020-01-15,1.9500000476837158,2.0399999618530273,1.9500000476837158,2.0399999618530273,10747616
2020-01-16,2.0199999809265137,2.0999999046325684,2.009999990463257,2.0299999713897705,9110287
2020-01-17,2.0,2.049999952316284,1.940000057220459,2.0399999618530273,9167887
2020-01-20,2.0199999809265137,2.0299999713897705,1.9500000476837158,1.9700000286102295,8186051
2020-01-21,1.9900000095367432,2.059999942779541,1.9600000381469727,2.0399999618530273,8116254
2020-01-22,2.0399999618530273,2.0399999618530273,1.9700000286102295,1.9900000095367432,9234581
2020-01-23,1.8899999856948853,1.8899999856948853,1.8899999856948853,1.8899999856948853,1356200
2020-02-03,1.7999999523162842,1.7999999523162842,1.7999999523162842,1.7999999523162842,268100
2020-02-04,1.7100000381469727,1.7100000381469727,1.7100000381469727,1.7100000381469727,1365400
2020-02-05,1.6200000047683716,1.75,1.6200000047683716,1.659999966621399,20835450
2020-02-06,1.6399999856948853,1.6799999475479126,1.5800000429153442,1.6200000047683716,27215137
2020-02-07,1.6100000143051147,1.6100000143051147,1.559999942779541,1.590000033378601,9356632
2020-02-10,1.5700000524520874,1.649999976158142,1.5499999523162842,1.6299999952316284,15567300
2020-02-11,1.6299999952316284,1.659999966621399,1.600000023841858,1.6399999856948853,10351531
2020-02-12,1.6200000047683716,1.6799999475479126,1.6100000143051147,1.649999976158142,10462830
2020-02-13,1.6399999856948853,1.659999966621399,1.590000033378601,1.6100000143051147,11655900
2020-02-14,1.6100000143051147,1.6200000047683716,1.590000033378601,1.590000033378601,6019900
2020-02-17,1.600000023841858,1.6699999570846558,1.600000023841858,1.6699999570846558,13258931
2020-02-18,1.659999966621399,1.690000057220459,1.649999976158142,1.6799999475479126,11177300
2020-02-19,1.6699999570846558,1.6799999475479126,1.6399999856948853,1.649999976158142,8729800
2020-02-20,1.649999976158142,1.7200000286102295,1.6399999856948853,1.6799999475479126,12602900
2020-02-21,1.6799999475479126,1.690000057220459,1.659999966621399,1.6799999475479126,10029949
2020-02-24,1.659999966621399,1.6699999570846558,1.600000023841858,1.6399999856948853,15678037
2020-02-25,1.600000023841858,1.6299999952316284,1.559999942779541,1.6299999952316284,10274911
2020-02-26,1.6100000143051147,1.7100000381469727,1.6100000143051147,1.7100000381469727,8339222
2020-02-27,1.7300000190734863,1.7400000095367432,1.659999966621399,1.690000057220459,12270445
2020-02-28,1.6799999475479126,1.7699999809265137,1.659999966621399,1.7599999904632568,17133649
2020-03-02,1.75,1.7999999523162842,1.690000057220459,1.7799999713897705,12349685
2020-03-03,1.7599999904632568,1.8600000143051147,1.75,1.7999999523162842,9270455
2020-03-04,1.75,1.7799999713897705,1.7100000381469727,1.7200000286102295,12996679
2020-03-05,1.7300000190734863,1.809999942779541,1.7300000190734863,1.809999942779541,14433204
2020-03-06,1.7799999713897705,1.8200000524520874,1.7400000095367432,1.7899999618530273,11664593
2020-03-09,1.8799999952316284,1.8799999952316284,1.7899999618530273,1.7899999618530273,18170302
2020-03-10,1.7300000190734863,1.7799999713897705,1.7100000381469727,1.7599999904632568,11922181
2020-03-11,1.7599999904632568,1.8300000429153442,1.75,1.7699999809265137,10402045
2020-03-12,1.7799999713897705,1.7799999713897705,1.7200000286102295,1.7599999904632568,7262145
2020-03-13,1.690000057220459,1.7200000286102295,1.6699999570846558,1.7100000381469727,8445180
